	location	address	adname	cityname	id	importance	name	pname	tel	type	typecode	经	纬	keywords
120	123.918098,41.879173	新华大街1号乐都汇生活广场1层	顺城区	抚顺市	B019D02A8K	[]	屈臣氏(抚顺乐都汇店)	辽宁省	4008301310	购物服务;超级市场;屈臣氏	060411	123.918098	41.879173	屈臣氏
121	114.299855,30.547291	司门口解放路464号假日乐园购物广场F1层	武昌区	武汉市	B001B0I5PC	[]	屈臣氏(假日乐园店)	湖北省	027-88910159;4008301310	购物服务;超级市场;屈臣氏	060411	114.299855	30.547291	屈臣氏
122	120.162322,30.255261	平海路124号利星广场1层	上城区	杭州市	B0FFF6XKYB	[]	屈臣氏(利星名品)	浙江省	0571-87062216;4008301310	购物服务;超级市场;屈臣氏	060411	120.162322	30.255261	屈臣氏
123	126.640940,45.754564	西大直街40号国展正大购物广场F1层	南岗区	哈尔滨市	B01C30IW6S	[]	屈臣氏(西大直街店)	黑龙江省	0451-53640322;4008301310	购物服务;超级市场;屈臣氏	060411	126.640940	45.754564	屈臣氏
124	102.709304,25.067239	龙泉路35-37号LQ106-19号铺	五华区	昆明市	B036706G1N	[]	屈臣氏(龙泉路店)	云南省	4008301310	购物服务;超级市场;屈臣氏	060411	102.709304	25.067239	屈臣氏
125	113.668601,34.756123	东太康路28号大上海城F1层A1-02	管城回族区	郑州市	B01730HZKS	[]	屈臣氏(大上海城)	河南省	0371-69323313	购物服务;超级市场;屈臣氏	060411	113.668601	34.756123	屈臣氏
126	121.416834,31.219261	长宁路1018号龙之梦购物中心L3层3054-3056	长宁区	上海市	B00155L27Z	[]	屈臣氏(龙之梦购物中心)	上海市	021-32200059;4008301310	购物服务;超级市场;屈臣氏	060411	121.416834	31.219261	屈臣氏
127	104.072862,30.670029	文武路42号新时代广场天府优茶1层	青羊区	成都市	B001C7YAT5	[]	屈臣氏(成都文武路店)	四川省	028-65522318;4008301310	购物服务;超级市场;屈臣氏	060411	104.072862	30.670029	屈臣氏
128	108.947158,34.219730	长安中路91号嘉汇大厦1层	雁塔区	西安市	B001D09KGS	[]	屈臣氏(汉唐书城店)	陕西省	029-85236896	购物服务;超级市场;屈臣氏	060411	108.947158	34.219730	屈臣氏
129	120.164702,30.251546	邮电路41号银泰百货C区B1层	上城区	杭州市	B0FFF3JJT1	[]	屈臣氏(湖滨银泰2期)	浙江省	4008301310	购物服务;超级市场;屈臣氏	060411	120.164702	30.251546	屈臣氏
130	113.260616,23.189663	机场路1111号沃尔玛新市店1层	白云区	广州市	B00140W5FA	[]	屈臣氏(新市好又多店)	广东省	020-86432705;4008301310	购物服务;超级市场;屈臣氏	060411	113.260616	23.189663	屈臣氏
131	121.558172,38.874344	中山路688号黑石礁辰熙购物中心1层	沙河口区	大连市	B019B0C3PE	[]	屈臣氏(黑石礁店)	辽宁省	0411-82309592;4008301310	购物服务;超级市场;屈臣氏	060411	121.558172	38.874344	屈臣氏
132	121.371420,31.176861	虹井路288号乐虹坊精致生活广场1层106	闵行区	上海市	B00155QTJZ	[]	屈臣氏(乐虹坊店)	上海市	021-34110175;4008301310	购物服务;超级市场;屈臣氏	060411	121.371420	31.176861	屈臣氏
133	104.076331,30.624143	科华北路58号	武侯区	成都市	B001C7STQR	[]	屈臣氏(SOHO成都沸城店)	四川省	028-68890825;4008301310	购物服务;超级市场;屈臣氏	060411	104.076331	30.624143	屈臣氏
134	104.077702,30.658307	总府路18号春熙商汇广场2层	锦江区	成都市	B0FFFA7F1E	[]	屈臣氏(总府店)	四川省	028-68890833;4008301310	购物服务;超级市场;屈臣氏	060411	104.077702	30.658307	屈臣氏
135	104.080702,30.656537	总府路2号百盛店B1层	锦江区	成都市	B0FFF33ZHE	[]	屈臣氏(总府路百盛店)	四川省	028-68253260;028-68250390	购物服务;超级市场;屈臣氏	060411	104.080702	30.656537	屈臣氏
136	116.483430,39.991020	望京阜通东大街6号院4号楼方恒购物中心1层	朝阳区	北京市	B000A80GTV	[]	屈臣氏(方恒店)	北京市	010-84785212;4008301310	购物服务;超级市场;屈臣氏	060411	116.483430	39.991020	屈臣氏
137	121.414397,31.272565	大华路538号澳洲广场1层105室	宝山区	上海市	B00155FOI4	[]	屈臣氏(大华店)	上海市	021-66368219;021-64229308;4008301310	购物服务;超级市场;屈臣氏	060411	121.414397	31.272565	屈臣氏
138	113.627206,34.753118	友爱路3号长城花苑1号楼1层	中原区	郑州市	B01730JUEU	[]	屈臣氏(中原商贸城店)	河南省	4008301310	购物服务;超级市场;屈臣氏	060411	113.627206	34.753118	屈臣氏
139	116.432257,39.939681	东直门南大街1-1号来福士B1层b1-9-10	东城区	北京市	B000A8UMII	[]	屈臣氏(来福士)	北京市	010-81771318;4008301310	购物服务;超级市场;屈臣氏	060411	116.432257	39.939681	屈臣氏
140	113.229879,23.095552	芳村百花路2-10号花地商业中心东区F1层	荔湾区	广州市	B0FFFP1F75	[]	屈臣氏(百花路店)	广东省	[]	购物服务;超级市场;屈臣氏	060411	113.229879	23.095552	屈臣氏
141	108.942971,34.258650	西大街48号中环银泰广场1层	碑林区	西安市	B0FFF5XJDK	[]	屈臣氏(银泰百货)	陕西省	029-87212538;4008301310	购物服务;超级市场;屈臣氏	060411	108.942971	34.258650	屈臣氏
142	114.331527,30.535339	中南路3号附1号阜华·领秀中南1层	武昌区	武汉市	B001B0JSHG	[]	屈臣氏(中南店)	湖北省	027-87332622;4008301310	购物服务;超级市场;屈臣氏	060411	114.331527	30.535339	屈臣氏
143	115.902919,28.672943	孺子路1号丽华购物广场F1层	西湖区	南昌市	B0317059Y6	[]	屈臣氏(南昌丽华广场店)	江西省	4008301310	购物服务;超级市场;屈臣氏	060411	115.902919	28.672943	屈臣氏
144	117.287627,31.863736	美菱大道618号绿都商城B区1层	庐阳区	合肥市	B022703JNF	[]	屈臣氏(合肥乐普生店)	安徽省	0551-62627121	购物服务;超级市场;屈臣氏	060411	117.287627	31.863736	屈臣氏
145	117.195724,39.120860	滨江道300号858城市广场1层(陕西路口)	和平区	天津市	B001611649	[]	屈臣氏(欧乐时尚广场店)	天津市	[]	购物服务;超级市场;屈臣氏	060411	117.195724	39.120860	屈臣氏
146	120.204943,30.260282	景昙路18-26号银泰百货庆春店1层	江干区	杭州市	B023B09Y9L	[]	屈臣氏(景昙路店)	浙江省	4008301310;0571-86533306;0571-86533308	购物服务;超级市场;屈臣氏	060411	120.204943	30.260282	屈臣氏
147	120.669707,28.019550	江滨西路355号丹璐广场	鹿城区	温州市	B024104QEL	[]	屈臣氏(丹璐店)	浙江省	[]	购物服务;超级市场;屈臣氏	060411	120.669707	28.019550	屈臣氏
148	114.529490,38.022786	育才街265号怀特国际商城1F层	裕华区	石家庄市	B013706WRR	[]	屈臣氏(怀特店)	河北省	4008301310	购物服务;超级市场;屈臣氏	060411	114.529490	38.022786	屈臣氏
149	117.194261,39.118906	南京路211号国际商场B座	和平区	天津市	B00160CRMR	[]	屈臣氏(国际商场店)	天津市	022-27835332	购物服务;超级市场;屈臣氏	060411	117.194261	39.118906	屈臣氏
150	120.394781,36.059513	澳门路88号百丽广场B1层	市南区	青岛市	B02140VX18	[]	屈臣氏(百丽广场店)	山东省	0532-66061338;4008301310	购物服务;超级市场;屈臣氏	060411	120.394781	36.059513	屈臣氏
151	116.413865,39.899940	东打磨厂街7号宝鼎中心A座1层	东城区	北京市	B0FFF4NBV0	[]	屈臣氏(新活馆店)	北京市	010-67082776;010-67082562	购物服务;超级市场;屈臣氏	060411	116.413865	39.899940	屈臣氏
152	108.946601,34.267242	北大街238号宏府大厦大洋百货西安店B1层	莲湖区	西安市	B001D09KGZ	[]	屈臣氏(大洋百货西安店)	陕西省	4008301310	购物服务;超级市场;屈臣氏	060411	108.946601	34.267242	屈臣氏
153	112.435341,34.670769	解放路56号新都汇购物公园F1层	西工区	洛阳市	B017B02NPA	[]	屈臣氏(解放路店)	河南省	8009001380	购物服务;超级市场;屈臣氏	060411	112.435341	34.670769	屈臣氏
154	114.092872,22.541086	深南中路2020号茂业百货F1层	福田区	深圳市	B02F305ZI9	[]	屈臣氏(茂业百货)	广东省	0755-83678744;4008301310	购物服务;超级市场;屈臣氏	060411	114.092872	22.541086	屈臣氏
155	114.401403,30.505979	光谷世界城光谷街3号1区101号大洋百货光谷店B1层	洪山区	武汉市	B001B16L7I	[]	屈臣氏(光谷大洋店)	湖北省	027-87418553;4008301310	购物服务;超级市场;屈臣氏	060411	114.401403	30.505979	屈臣氏
156	113.706984,34.762408	金水路288号曼哈顿商业广场A区1层	金水区	郑州市	B01730K6A6	[]	屈臣氏(曼哈顿店)	河南省	0371-60190260	购物服务;超级市场;屈臣氏	060411	113.706984	34.762408	屈臣氏
157	115.897479,28.674576	中山路150号洪客隆百货1层	西湖区	南昌市	B0317055LM	[]	屈臣氏(南昌洪客隆店)	江西省	0791-86272786	购物服务;超级市场;屈臣氏	060411	115.897479	28.674576	屈臣氏
158	104.097872,30.621272	二环路东五段29号万达广场2F层260-201	锦江区	成都市	B0FFFD10PG	[]	屈臣氏(万达广场)	四川省	4008301310	购物服务;超级市场;屈臣氏	060411	104.097872	30.621272	屈臣氏
159	104.074740,30.654311	上东大街36号成都港澳购物城首层	锦江区	成都市	B001C7STQQ	[]	屈臣氏(CEPA成都港澳城店)	四川省	028-86675265;4008301310	购物服务;超级市场;屈臣氏	060411	104.074740	30.654311	屈臣氏
160	120.074314,29.307885	工人西路15号银泰百货B1层	义乌市	金华市	B024314BLB	[]	屈臣氏(银泰百货)	浙江省	0579-85269975;0579-85067116	购物服务;超级市场;屈臣氏	060411	120.074314	29.307885	屈臣氏
161	116.419255,39.898692	崇文门外大街18号国瑞城购物中心B2层	东城区	北京市	B000A8WYI4	[]	屈臣氏(国瑞购物中心)	北京市	010-67129321;4008301310	购物服务;超级市场;屈臣氏	060411	116.419255	39.898692	屈臣氏
162	116.401381,39.970370	北三环安贞西里五区4号华联商厦B1层	朝阳区	北京市	B000A7Z113	[]	屈臣氏(华联商厦)	北京市	010-65889229	购物服务;超级市场;屈臣氏	060411	116.401381	39.970370	屈臣氏
163	117.129327,39.087987	迎水道138号物美生活广场1层	西青区	天津市	B001610NSR	[]	屈臣氏(麦迪逊广场店)	天津市	4008301310	购物服务;超级市场;屈臣氏	060411	117.129327	39.087987	屈臣氏
164	114.477869,38.044664	中山西路139号新百广场1层	桥西区	石家庄市	B013705Z1E	[]	屈臣氏(石家庄新百店)	河北省	4008301310	购物服务;超级市场;屈臣氏	060411	114.477869	38.044664	屈臣氏
165	116.516595,39.916936	青年路路口甘露园南里25号朝阳园3期1层	朝阳区	北京市	B000A7Q726	[]	屈臣氏(尚街购物中心)	北京市	4008301310;010-85592037	购物服务;超级市场;屈臣氏	060411	116.516595	39.916936	屈臣氏
166	104.067664,30.632186	人民南路4段3号来福士B2层	武侯区	成都市	B0FFF0C417	[]	屈臣氏(来福士)	四川省	4008301310	购物服务;超级市场;屈臣氏	060411	104.067664	30.632186	屈臣氏
167	113.277967,23.082078	江燕路108号燕汇广场F1层	海珠区	广州市	B00140W63M	[]	屈臣氏(广州江燕路店)	广东省	020-89778119;4008301310	购物服务;超级市场;屈臣氏	060411	113.277967	23.082078	屈臣氏
168	112.566827,37.863574	柳巷南路63号来福时尚新天地1层	迎泽区	太原市	B015F14FNL	[]	屈臣氏(太原柳巷滨滨店)	山西省	4008301310	购物服务;超级市场;屈臣氏	060411	112.566827	37.863574	屈臣氏
169	112.612220,26.896813	解放路26号今日新城首层	石鼓区	衡阳市	B02DE02K6I	[]	屈臣氏(国美店)	湖南省	0734-8609330	购物服务;超级市场;屈臣氏	060411	112.612220	26.896813	屈臣氏
170	108.963407,34.205991	雁塔南路410号银泰百货B1层B1-M02	雁塔区	西安市	B001D10ZQW	[]	屈臣氏(银泰百货)	陕西省	4008301310	购物服务;超级市场;屈臣氏	060411	108.963407	34.205991	屈臣氏
171	113.662468,22.927640	厚街镇康乐南路23号明丰广场1层F02	东莞市	东莞市	B03017ULU6	[]	屈臣氏(明丰百货)	广东省	4008301310	购物服务;超级市场;屈臣氏	060411	113.662468	22.927640	屈臣氏
172	108.988372,34.247853	兴庆南路159号常春藤花园1层	碑林区	西安市	B001D0WNA5	[]	屈臣氏(西安兴庆路店)	陕西省	4008301310	购物服务;超级市场;屈臣氏	060411	108.988372	34.247853	屈臣氏
173	102.709754,25.039188	正义路66-68号	五华区	昆明市	B03670845Y	[]	屈臣氏(正义店)	云南省	8009001380	购物服务;超级市场;屈臣氏	060411	102.709754	25.039188	屈臣氏
174	118.778131,32.069606	湖南路18号苏宁环球购物中心F1层	鼓楼区	南京市	B00190CY5E	[]	屈臣氏(苏宁环球店)	江苏省	025-83208261	购物服务;超级市场;屈臣氏	060411	118.778131	32.069606	屈臣氏
175	113.085326,22.577448	胜利路28号地王广场	蓬江区	江门市	B02EE013RA	[]	屈臣氏(地王广场店)	广东省	4008301310	购物服务;超级市场;屈臣氏	060411	113.085326	22.577448	屈臣氏
176	113.390068,22.520136	兴中道6号中山广场首层G107	中山市	中山市	B02F80101V	[]	屈臣氏(假日广场店)	广东省	0760-88305982	购物服务;超级市场;屈臣氏	060411	113.390068	22.520136	屈臣氏
177	120.347647,30.305753	白杨街道4号大街505号1层	江干区	杭州市	B023B14P5N	[]	屈臣氏(下沙星尚城店)	浙江省	4008301310;0571-88462000	购物服务;超级市场;屈臣氏	060411	120.347647	30.305753	屈臣氏
178	113.284960,23.134357	建设六马路33号宜安广场F1层	越秀区	广州市	B00140AVMG	[]	屈臣氏(宜安广场店)	广东省	020-83633972;4008301310	购物服务;超级市场;屈臣氏	060411	113.284960	23.134357	屈臣氏
179	121.437606,31.238697	长寿路401号亚新生活广场1F层	普陀区	上海市	B00155KMNE	[]	屈臣氏(亚新生活广场)	上海市	4008301310;021-62767661	购物服务;超级市场;屈臣氏	060411	121.437606	31.238697	屈臣氏
180	108.962912,34.258253	和平路118号和平银座首层	碑林区	西安市	B0FFF5UF19	[]	屈臣氏(和平银座店)	陕西省	4008301310	购物服务;超级市场;屈臣氏	060411	108.962912	34.258253	屈臣氏
181	119.150751,36.713512	东风东街7819号凯德广场F1层	奎文区	潍坊市	B02180IVW3	[]	屈臣氏(凯德广场店)	山东省	0536-8568060	购物服务;超级市场;屈臣氏	060411	119.150751	36.713512	屈臣氏
182	121.515438,31.227256	浦东南路1138号上海湾1层109室	浦东新区	上海市	B00155B0VB	[]	屈臣氏(上海湾)	上海市	4008301310;021-38689582	购物服务;超级市场;屈臣氏	060411	121.515438	31.227256	屈臣氏
183	114.121773,22.548149	东门中路2071号南海中心1层	罗湖区	深圳市	B02F30543R	[]	屈臣氏(南海中心店)	广东省	0755-82186552	购物服务;超级市场;屈臣氏	060411	114.121773	22.548149	屈臣氏
184	113.262876,23.100846	宝岗大道183号宏宇广场C座	海珠区	广州市	B00140MHKG	[]	屈臣氏(宏宇广场店)	广东省	4008301310;020-34141307;020-34141506	购物服务;超级市场;屈臣氏	060411	113.262876	23.100846	屈臣氏
185	118.053271,36.822828	柳泉路67号嘉信茂广场1层	张店区	淄博市	B021504N41	[]	屈臣氏(淄博嘉信茂店)	山东省	4008301310	购物服务;超级市场;屈臣氏	060411	118.053271	36.822828	屈臣氏
186	110.404772,21.197443	人民大道南53号国贸大厦商场	霞山区	湛江市	B02F700S0O	[]	屈臣氏(国贸大厦店)	广东省	4008301310	购物服务;超级市场;屈臣氏	060411	110.404772	21.197443	屈臣氏
187	121.411067,31.270725	真华路888号巴黎春天宝山店B1层	宝山区	上海市	B00156E4VL	[]	屈臣氏(真华路店)	上海市	4008301310	购物服务;超级市场;屈臣氏	060411	121.411067	31.270725	屈臣氏
188	116.333693,39.993245	中关村东路8号东升大厦1层	海淀区	北京市	B000A8361J	[]	屈臣氏(北京五道口店)	北京市	010-82527505	购物服务;超级市场;屈臣氏	060411	116.333693	39.993245	屈臣氏
189	118.175233,39.623942	新华西道2号银泰城唐山新华店1层(真功夫附近)	路南区	唐山市	B013B0Q90H	[]	屈臣氏(银泰城B馆)	河北省	[]	购物服务;超级市场;屈臣氏	060411	118.175233	39.623942	屈臣氏
190	116.435189,40.073071	东小口镇天通苑东三区2号商业楼国泰百货天通苑店2层	昌平区	北京市	B000A8UWH6	[]	屈臣氏(国泰百货)	北京市	4008301310;010-80783282	购物服务;超级市场;屈臣氏	060411	116.435189	40.073071	屈臣氏
191	116.363143,39.888626	广安门内大街202号牛街路口西南角	西城区	北京市	B000A7Z8X5	[]	屈臣氏(广安门店)	北京市	010-63559093	购物服务;超级市场;屈臣氏	060411	116.363143	39.888626	屈臣氏
192	116.366394,39.854836	南三环西路16号凯德MALL·大峡谷2层	丰台区	北京市	B000A8UA96	[]	屈臣氏(北京首地大峡谷店)	北京市	010-87576596;4008301310	购物服务;超级市场;屈臣氏	060411	116.366394	39.854836	屈臣氏
193	104.064859,30.590567	府城大道中段88号九方购物中心B1层B101-B102	武侯区	成都市	B001C90VYL	[]	屈臣氏(九方购物中心)	四川省	4008301310;028-85541132	购物服务;超级市场;屈臣氏	060411	104.064859	30.590567	屈臣氏
194	104.056936,30.673744	西大街1号新城市广场D栋1层	青羊区	成都市	B001C7WCUU	[]	屈臣氏(新城市广场店)	四川省	[]	购物服务;超级市场;屈臣氏	060411	104.056936	30.673744	屈臣氏
195	104.057448,30.541484	益州大道1999号银泰城1F层139/150	武侯区	成都市	B0FFGAOWG6	[]	屈臣氏(银泰城店)	四川省	[]	购物服务;超级市场;屈臣氏	060411	104.057448	30.541484	屈臣氏
196	113.865135,35.302902	人民路479号(卫滨区政府对面)4楼新玛特新乡总店1层	卫滨区	新乡市	B0175020GM	[]	屈臣氏(新乡新玛特店)	河南省	4008301310	购物服务;超级市场;屈臣氏	060411	113.865135	35.302902	屈臣氏
197	104.068794,30.603280	天仁路388号凯德天府B1层	武侯区	成都市	B0FFG0YG22	[]	屈臣氏(凯德天府)	四川省	4008301310;028-61139736	购物服务;超级市场;屈臣氏	060411	104.068794	30.603280	屈臣氏
